Gene_ID	Name	SRR1796061	SRR1796064	SRR1796094	SRR1796237	SRR1796312	SRR1796318
ENSMUSG00000113627	Gm32526	0	3	1	1	0	1
ENSMUSG00000113628	1700020D12Rik	0	0	0	0	0	0
ENSMUSG00000113629	Gm48558	0	0	0	0	1	0
ENSMUSG00000113630	4930404H11Rik	0	0	0	0	1	0
ENSMUSG00000113631	Gm48745	0	0	0	0	0	0
ENSMUSG00000113632	Gm47446	0	0	0	0	0	0
ENSMUSG00000113633	Gm29689	0	0	0	0	0	0
ENSMUSG00000113634	Gm36756	0	0	0	0	0	1
ENSMUSG00000113635	Gm48816	0	0	0	0	0	0
ENSMUSG00000113636	Gm8616	0	1	0	0	1	0
ENSMUSG00000113637	Gm7049	5	6	19	2	9	16
ENSMUSG00000113638	Gm9289	0	0	0	0	0	0
ENSMUSG00000113639	Gm20288	0	0	0	0	0	0
ENSMUSG00000113640	Adat3	0	0	0	0	0	0
ENSMUSG00000113641	Gm48164	0	0	0	0	0	0
ENSMUSG00000113642	Gm49329	0	0	0	0	0	0
ENSMUSG00000113643	Gm40598	0	0	0	0	0	0
ENSMUSG00000113644	4930448C13Rik	0	0	0	0	0	0
ENSMUSG00000113645	Gm47076	0	0	0	0	0	0
ENSMUSG00000113646	Gm46313	0	0	0	0	0	0
ENSMUSG00000113647	Gm47210	0	0	0	0	0	1
ENSMUSG00000113648	Gm48806	0	0	0	0	0	0
ENSMUSG00000113649	Gm47665	0	0	0	0	0	0
ENSMUSG00000113650	Gm47826	4	4	7	1	2	2
ENSMUSG00000113651	Gm4900	3	1	3	4	3	3
ENSMUSG00000113652	4930518P08Rik	0	0	0	0	0	0
ENSMUSG00000113653	Gm48220	0	0	0	0	0	0
ENSMUSG00000113654	Gm30893	0	0	0	0	0	0
ENSMUSG00000113655	Gm47454	0	0	0	0	0	0
ENSMUSG00000113656	Gm47370	0	0	0	0	0	1
ENSMUSG00000113657	Gm17821	0	0	0	0	0	1
ENSMUSG00000113658	Gm46993	0	0	0	0	0	0
ENSMUSG00000113659	Gm49248	0	0	0	0	0	0
ENSMUSG00000113660	Gm5626	7	5	11	6	8	6
ENSMUSG00000113661	Gm48169	0	0	0	0	0	0
ENSMUSG00000113662	Gm35558	3	3	2	3	4	0
ENSMUSG00000113663	Gm48504	0	0	0	0	0	0
ENSMUSG00000113664	Gm47184	0	1	1	1	0	0
ENSMUSG00000113665	Gm47603	1	0	0	0	0	0
ENSMUSG00000113666	Gm35725	0	0	0	0	0	0
ENSMUSG00000113667	Gm47853	0	0	0	1	0	1
ENSMUSG00000113668	Gm47451	0	2	4	1	1	1
ENSMUSG00000113669	Gm36723	1	0	0	3	2	2
ENSMUSG00000113670	Gm49686	0	0	0	0	0	0
ENSMUSG00000113671	Gm2233	0	0	0	0	0	0
ENSMUSG00000113672	Gm34165	0	0	0	0	0	0
ENSMUSG00000113673	Gm47486	0	0	0	0	0	0
ENSMUSG00000113674	Hspe1-ps1	0	0	1	0	0	0
ENSMUSG00000113675	Gm18259	0	0	0	0	0	0
ENSMUSG00000113676	Gm18621	0	0	0	0	0	0
ENSMUSG00000113677	Gm48487	0	0	0	0	0	0
ENSMUSG00000113678	Gm6068	0	0	0	0	0	0
ENSMUSG00000113679	Gm10432	0	0	0	0	0	0
ENSMUSG00000113680	Gm47405	0	0	0	1	0	0
ENSMUSG00000113681	Gm45930	2	2	2	1	0	0
ENSMUSG00000113682	Gm48630	0	0	0	0	0	0
ENSMUSG00000113683	Gm47123	0	0	0	0	0	0
ENSMUSG00000113684	Gm48418	0	0	0	0	0	1
ENSMUSG00000113685	Gm21038	0	0	0	0	0	0
ENSMUSG00000113686	Gm19189	0	0	0	0	0	0
ENSMUSG00000113687	Gm49703	0	0	2	1	0	0
ENSMUSG00000113688	A930027P06Rik	0	0	0	0	1	0
ENSMUSG00000113689	Gm29676	0	0	0	0	0	0
ENSMUSG00000113690	Gm36501	0	0	2	0	0	0
ENSMUSG00000113691	Gm38699	0	0	0	0	0	0
ENSMUSG00000113692	Gm47482	0	0	0	0	0	0
ENSMUSG00000113693	Gm48340	0	0	0	0	0	0
ENSMUSG00000113694	Gm48747	0	0	0	0	0	0
ENSMUSG00000113695	9330159N22Rik	0	0	0	0	0	0
ENSMUSG00000113696	1700015C15Rik	0	0	0	0	0	0
ENSMUSG00000113697	Gm47890	0	0	0	0	0	0
ENSMUSG00000113698	Gm47987	0	0	0	0	0	0
ENSMUSG00000113699	Gm48823	0	0	0	0	0	0
ENSMUSG00000113700	Gm47387	0	0	0	0	0	0
ENSMUSG00000113701	B230303A05Rik	0	0	0	0	0	0
ENSMUSG00000113702	Gm35558	0	0	0	0	0	0
ENSMUSG00000113703	Gm47788	0	0	0	0	0	0
ENSMUSG00000113704	Gm27528	0	0	0	0	0	0
ENSMUSG00000113705	Gm48411	0	0	0	0	0	0
ENSMUSG00000113706	Gm47201	1	2	1	0	3	3
ENSMUSG00000113707	Gm10457	0	0	0	0	0	0
ENSMUSG00000113708	Gm47584	0	1	1	0	0	0
ENSMUSG00000113709	Hmgb1-ps11	0	0	0	0	0	0
ENSMUSG00000113710	Gm38577	0	0	0	0	0	0
ENSMUSG00000113711	Gm9661	0	0	0	0	0	0
ENSMUSG00000113712	Gm38428	0	0	0	0	0	0
ENSMUSG00000113713	Gm48240	0	0	0	0	0	0
ENSMUSG00000113714	Gm48635	0	0	0	0	0	0
ENSMUSG00000113715	Gm6562	0	0	0	0	0	0
ENSMUSG00000113716	Gm47518	0	0	0	0	0	0
ENSMUSG00000113717	Gm40658	0	0	0	0	0	0
ENSMUSG00000113718	Gm2645	0	0	1	0	0	1
ENSMUSG00000113719	Gm9305	0	0	0	0	0	0
ENSMUSG00000113720	Gm46995	0	0	0	0	0	0
ENSMUSG00000113721	Gm21051	0	0	0	0	0	0
ENSMUSG00000113722	Snhg10	1	1	0	1	4	2
ENSMUSG00000113723	Vmn2r-ps100	0	0	0	0	0	0
ENSMUSG00000113724	Gm48398	1	0	0	0	0	0
ENSMUSG00000113725	Gm48358	0	0	0	0	0	0
ENSMUSG00000113726	Gm36099	0	0	0	0	0	0
ENSMUSG00000113727	Gm47781	0	0	0	0	0	0
ENSMUSG00000113728	Gm7622	0	0	2	0	0	0
ENSMUSG00000113729	Gm48589	0	0	0	0	0	0
ENSMUSG00000113730	Gm47805	0	0	0	0	0	0
ENSMUSG00000113731	Gm48650	0	0	0	0	0	0
ENSMUSG00000113732	Gm18115	0	0	0	0	0	0
ENSMUSG00000113733	Gm34785	0	0	0	0	0	0
ENSMUSG00000113734	Gm48539	0	0	0	0	0	0
ENSMUSG00000113735	Gm48607	0	0	0	0	0	0
ENSMUSG00000113736	Gm40879	0	0	0	0	0	0
ENSMUSG00000113737	BB123696	0	0	0	0	0	5
ENSMUSG00000113738	Gm40910	0	0	0	0	0	0
ENSMUSG00000113739	Gm48584	0	0	0	0	0	0
ENSMUSG00000113740	Gm8598	0	0	0	0	0	0
ENSMUSG00000113741	Gm48236	0	0	0	0	1	0
ENSMUSG00000113742	Gm48262	0	0	0	0	0	0
ENSMUSG00000113743	Gm8712	0	0	1	1	0	1
ENSMUSG00000113744	Gm47925	0	0	0	0	0	0
ENSMUSG00000113745	Gm19340	0	0	0	0	0	0
ENSMUSG00000113746	Gm48242	0	0	0	0	0	0
ENSMUSG00000113747	1700105G05Rik	0	0	0	0	0	0
ENSMUSG00000113748	Gm18628	0	0	0	0	0	0
ENSMUSG00000113749	Mrto4-ps1	0	0	2	0	0	2
ENSMUSG00000113750	Gm5628	0	1	0	0	1	0
ENSMUSG00000113751	Gm9293	0	0	0	0	0	0
ENSMUSG00000113752	Gm47817	5	5	8	4	8	6
ENSMUSG00000113753	Gm5791	6	4	8	3	6	9
ENSMUSG00000113754	Gm47401	0	0	0	0	0	0
ENSMUSG00000113755	Gm46391	0	0	0	0	0	0
ENSMUSG00000113756	Gm18025	0	0	0	0	1	0
ENSMUSG00000113757	Gm47507	0	0	0	0	0	0
ENSMUSG00000113758	Gm47407	0	0	0	0	0	0
ENSMUSG00000113759	Gm47695	0	0	0	0	0	0
ENSMUSG00000113760	Gm48222	0	0	0	0	0	0
ENSMUSG00000113761	Gm4263	0	0	0	0	0	0
ENSMUSG00000113762	Gm47386	0	0	0	0	0	0
ENSMUSG00000113763	Gm49287	0	0	0	0	0	0
ENSMUSG00000113764	Gm48617	0	0	0	0	0	0
ENSMUSG00000113765	Gm47549	0	0	0	0	0	0
ENSMUSG00000113766	Gm47374	4	7	6	5	5	11
ENSMUSG00000113767	Gm48873	0	0	0	0	1	0
ENSMUSG00000113768	Gm9237	0	0	0	0	0	0
ENSMUSG00000113769	5033406O09Rik	6	6	5	12	17	18
ENSMUSG00000113770	1700019C18Rik	0	0	0	0	0	0
ENSMUSG00000113771	Gm36529	0	0	0	0	0	0
ENSMUSG00000113772	Gm47448	0	0	0	0	0	0
ENSMUSG00000113773	Gm8278	0	0	0	0	0	0
ENSMUSG00000113774	Gm36236	0	0	0	0	0	0
ENSMUSG00000113775	Gm48027	5	5	8	7	8	15
ENSMUSG00000113776	Gm19327	1	3	2	3	4	9
ENSMUSG00000113777	Gm48060	0	0	0	0	0	0
ENSMUSG00000113778	Gm40847	0	0	0	0	0	1
ENSMUSG00000113779	Gm33785	0	0	2	0	0	0
ENSMUSG00000113780	Gm33195	1	0	0	0	0	1
ENSMUSG00000113781	Gm35558	1	1	0	0	0	0
ENSMUSG00000113782	Gm48009	0	0	0	0	0	0
ENSMUSG00000113783	Gm18617	0	0	0	0	0	0
ENSMUSG00000113784	Gm46400	0	0	0	0	0	0
ENSMUSG00000113785	Gm47975	0	0	0	0	0	0
ENSMUSG00000113786	Gm49384	0	0	0	0	0	0
ENSMUSG00000113787	Gm47807	0	0	0	0	0	0
ENSMUSG00000113788	Gm47904	2	3	4	3	5	2
ENSMUSG00000113789	Gm47322	1	0	1	2	0	0
ENSMUSG00000113790	Gm17872	0	0	0	0	0	0
ENSMUSG00000113791	Gm47216	0	0	0	0	0	0
ENSMUSG00000113792	Gm10933	8	6	9	4	8	15
ENSMUSG00000113793	Gm48553	0	0	1	0	0	0
ENSMUSG00000113794	Gm36607	0	0	0	0	0	0
ENSMUSG00000113795	Gm48119	0	0	0	0	0	0
ENSMUSG00000113796	Gm36426	0	0	0	0	0	0
ENSMUSG00000113797	Gm48043	0	0	0	0	0	0
ENSMUSG00000113798	Gm47385	0	0	0	0	0	0
ENSMUSG00000113799	Gm47487	0	0	0	0	0	0
ENSMUSG00000113800	2210039B01Rik	3	2	2	1	6	5
ENSMUSG00000113801	Gm18618	0	0	0	0	0	0
ENSMUSG00000113802	4933416O17Rik	0	0	0	0	0	0
ENSMUSG00000113803	Gm18615	0	0	0	0	0	0
ENSMUSG00000113804	Gm46424	0	0	0	0	0	0
ENSMUSG00000113805	Eif1ad12	0	0	0	0	0	0
ENSMUSG00000113806	Gm47688	0	0	0	0	0	0
ENSMUSG00000113807	Gm6888	1	0	0	0	0	2
ENSMUSG00000113808	Gm47988	0	0	0	0	0	0
ENSMUSG00000113809	Gm48472	0	0	0	0	0	0
ENSMUSG00000113810	Gm48259	0	0	0	0	0	0
ENSMUSG00000113811	Gm47882	0	1	0	0	0	0
ENSMUSG00000113812	Gm48699	0	0	0	0	0	0
ENSMUSG00000113813	Gm29968	0	0	0	0	0	0
ENSMUSG00000113814	Gm9255	0	0	0	0	0	0
ENSMUSG00000113815	Gm48149	0	0	0	0	0	0
ENSMUSG00000113816	Gm47003	0	0	0	0	0	2
ENSMUSG00000113817	Gm21056	0	0	0	0	0	0
ENSMUSG00000113818	Gm7119	0	0	0	0	0	0
ENSMUSG00000113819	Gm48017	0	0	0	0	0	0
ENSMUSG00000113820	Gm4012	0	0	0	0	0	0
ENSMUSG00000113821	Gm48234	0	0	0	0	0	0
ENSMUSG00000113822	Gm47151	0	0	0	0	0	0
ENSMUSG00000113823	Gm270	0	0	0	0	0	0
ENSMUSG00000113824	Gm47420	0	0	0	0	0	0
ENSMUSG00000113825	1700024I08Rik	0	0	0	0	0	0
ENSMUSG00000113826	Gm48577	0	0	0	0	0	0
ENSMUSG00000113827	Gm47733	0	0	0	0	0	0
ENSMUSG00000113828	Gm48252	0	0	0	0	0	0
ENSMUSG00000113829	Gm18619	0	0	0	0	0	0
ENSMUSG00000113830	1700127F24Rik	0	0	0	0	0	0
ENSMUSG00000113831	Gm49602	7	5	5	7	5	5
ENSMUSG00000113832	Gm40392	0	0	0	0	0	0
ENSMUSG00000113833	Gm48264	0	0	0	0	0	0
ENSMUSG00000113834	Gm34022	0	0	0	0	0	0
ENSMUSG00000113835	Gm19554	0	0	0	0	0	0
ENSMUSG00000113836	Gm3325	0	0	0	0	0	0
ENSMUSG00000113837	Gm47902	0	0	0	0	0	0
ENSMUSG00000113838	Gm46994	0	0	0	0	0	0
ENSMUSG00000113840	Gm18955	1	0	2	2	0	3
ENSMUSG00000113841	Gm48701	0	2	1	2	1	2
ENSMUSG00000113842	Gm48138	1	0	4	4	2	4
ENSMUSG00000113843	Gm6129	0	0	0	0	2	0
ENSMUSG00000113844	Gm47943	0	0	0	0	0	0
ENSMUSG00000113845	Gm39473	0	0	0	0	0	0
ENSMUSG00000113846	Gm6217	0	0	0	0	0	0
ENSMUSG00000113847	Gm48799	0	0	0	0	0	0
ENSMUSG00000113848	Gm16419	0	0	0	0	0	0
ENSMUSG00000113849	Gm47346	0	0	0	0	0	0
ENSMUSG00000113850	Gm47191	0	0	0	0	0	0
ENSMUSG00000113851	Gm48503	0	0	0	0	0	0
ENSMUSG00000113852	Gm48062	5	5	16	3	5	10
ENSMUSG00000113853	Gm47583	3	0	1	2	2	3
ENSMUSG00000113854	Gm2099	2	0	0	0	0	1
ENSMUSG00000113855	Gm49374	0	0	0	0	0	0
ENSMUSG00000113856	Gm10790	0	0	0	0	1	0
ENSMUSG00000113857	Gm46338	0	0	0	0	0	0
ENSMUSG00000113858	Gm4057	0	0	2	0	0	0
ENSMUSG00000113859	Gm7979	3	0	3	0	5	7
ENSMUSG00000113860	Gm45949	0	0	0	0	0	0
ENSMUSG00000113861	Gm6190	0	1	2	1	0	0
ENSMUSG00000113862	Gm7537	1	0	0	0	0	0
ENSMUSG00000113863	Gm7126	0	0	0	0	0	0
ENSMUSG00000113864	Gm48381	4	4	6	2	0	8
ENSMUSG00000113865	Selenok-ps6	0	0	0	0	0	0
ENSMUSG00000113866	Gm47450	0	0	0	0	0	0
ENSMUSG00000113867	Gm47456	0	0	0	0	0	0
ENSMUSG00000113868	Gm34719	0	0	0	0	0	0
ENSMUSG00000113869	Gm48869	6	1	6	0	6	3
ENSMUSG00000113870	Gm48185	0	0	0	0	0	0
ENSMUSG00000113871	Gm48349	1	0	0	0	2	0
ENSMUSG00000113872	Gm47474	0	0	0	0	0	1
ENSMUSG00000113873	Gm46342	0	0	0	0	0	0
ENSMUSG00000113874	Gm47868	0	0	0	0	0	0
ENSMUSG00000113875	D230030E09Rik	0	0	0	0	0	0
ENSMUSG00000113876	Gm48042	0	0	0	0	0	0
ENSMUSG00000113877	Gm47208	0	0	0	0	0	0
ENSMUSG00000113878	Gm19045	0	0	0	0	0	0
ENSMUSG00000113879	Gm48580	0	0	0	0	0	0
ENSMUSG00000113880	A030005L19Rik	0	1	0	0	0	0
ENSMUSG00000113881	Gm18592	0	0	0	0	0	0
ENSMUSG00000113882	Gm48550	0	0	0	0	0	0
ENSMUSG00000113883	Gm36500	0	0	0	0	0	0
ENSMUSG00000113884	Gm2270	0	0	0	0	0	0
ENSMUSG00000113885	Gm47802	0	0	0	0	0	0
ENSMUSG00000113886	Gm48905	0	0	0	0	0	0
ENSMUSG00000113887	Gm35619	0	0	0	0	0	0
ENSMUSG00000113888	LOC667541	0	0	0	0	0	0
ENSMUSG00000113889	Gm48501	0	1	0	0	0	0
ENSMUSG00000113890	Gm48368	0	0	0	0	0	0
ENSMUSG00000113891	Gm47683	1	0	0	0	1	2
ENSMUSG00000113892	Gm48605	0	0	0	0	0	0
ENSMUSG00000113893	Gm48800	0	0	0	0	0	0
ENSMUSG00000113894	Gm48838	1	9	2	2	5	6
ENSMUSG00000113895	Gm48383	0	0	0	0	0	0
ENSMUSG00000113896	Gm18591	0	0	0	0	0	0
ENSMUSG00000113897	Gm48227	0	0	0	0	0	0
ENSMUSG00000113898	Gm19144	0	0	0	0	0	0
ENSMUSG00000113900	Gm40437	0	0	0	0	0	0
ENSMUSG00000113901	Gm49381	0	0	0	0	0	0
ENSMUSG00000113902	Ndufb1	84	98	121	52	91	107
ENSMUSG00000113903	Gm5655	0	0	0	0	0	0
ENSMUSG00000113904	Gm32351	0	0	0	0	0	0
ENSMUSG00000113905	Gm48872	3	0	4	1	0	3
ENSMUSG00000113906	4930529N20Rik	0	0	0	0	0	0
ENSMUSG00000113907	Gm47167	0	0	0	0	0	0
ENSMUSG00000113908	Gm10811	0	0	0	0	0	0
ENSMUSG00000113909	Gm36377	0	0	0	0	0	0
ENSMUSG00000113910	Gm48286	0	2	2	0	2	0
ENSMUSG00000113911	Gm21930	0	0	0	0	0	0
ENSMUSG00000113912	Gm21937	0	0	0	0	0	0
ENSMUSG00000113913	Gm46323	0	0	0	0	0	0
ENSMUSG00000113914	Gm48458	0	0	0	0	0	0
ENSMUSG00000113915	Gm48019	0	0	0	0	0	0
ENSMUSG00000113916	Gm18881	0	0	0	0	0	0
ENSMUSG00000113917	Gm48382	7	3	5	1	6	19
ENSMUSG00000113918	Gm6566	3	5	1	0	1	4
ENSMUSG00000113919	Gm34466	0	0	0	0	0	0
ENSMUSG00000113920	Gm18783	0	0	0	0	0	0
ENSMUSG00000113921	Gm48054	0	0	0	0	0	0
ENSMUSG00000113922	Gm48887	2	3	1	2	3	8
ENSMUSG00000113923	Gm10126	0	0	0	0	0	0
ENSMUSG00000113924	Gm48493	0	0	0	0	0	0
ENSMUSG00000113925	Gm7544	0	0	0	0	0	0
ENSMUSG00000113926	Gm3565	0	0	1	0	0	1
ENSMUSG00000113927	5330409N07Rik	0	0	0	1	0	0
ENSMUSG00000113928	Gm48209	0	0	0	0	0	0
ENSMUSG00000113929	Gm3926	0	0	0	0	0	0
ENSMUSG00000113930	Gm36235	0	0	0	0	0	0
ENSMUSG00000113931	Gm5928	0	0	0	0	1	0
ENSMUSG00000113932	2900024D18Rik	0	0	0	0	0	0
ENSMUSG00000113933	Gm34611	0	0	0	0	0	0
ENSMUSG00000113934	Gm48609	0	0	0	0	1	0
ENSMUSG00000113935	Gm35732	0	0	0	0	0	0
ENSMUSG00000113936	Gm8784	0	1	1	1	0	1
ENSMUSG00000113937	Rpl21-ps2	0	0	0	0	0	0
ENSMUSG00000113938	Gm46996	0	0	0	0	0	0
ENSMUSG00000113939	Gm47871	0	0	0	0	0	0
ENSMUSG00000113940	Gm40477	0	0	0	0	0	0
ENSMUSG00000113941	Gm35755	0	0	0	0	0	0
ENSMUSG00000113942	Gm18632	0	0	0	0	0	0
ENSMUSG00000113943	Gm47804	0	0	0	0	0	0
ENSMUSG00000113944	Gm48847	0	0	0	0	0	0
ENSMUSG00000113945	Vmn2r-ps99	0	0	0	0	0	0
ENSMUSG00000113946	Gm47250	0	0	0	0	0	0
ENSMUSG00000113947	Gm10465	0	0	0	0	0	0
ENSMUSG00000113948	Rpl17-ps3	0	0	0	0	1	0
ENSMUSG00000113949	Scamp4	0	0	1	0	2	0
ENSMUSG00000113950	Gm47080	0	0	0	0	0	0
ENSMUSG00000113951	Ubl5c	0	0	0	0	0	0
ENSMUSG00000113952	Rpl31-ps2	0	0	0	0	0	0
ENSMUSG00000113953	Gm48201	0	0	0	0	0	0
ENSMUSG00000113954	Gm7822	0	0	0	0	0	0
ENSMUSG00000113955	Gm48168	0	0	0	0	0	0
ENSMUSG00000113956	Gm19368	0	0	0	0	0	0
ENSMUSG00000113957	Gm9257	0	0	0	0	0	0
ENSMUSG00000113958	Gm48020	0	0	0	0	0	0
ENSMUSG00000113959	Gm46339	0	0	0	1	1	0
ENSMUSG00000113960	4933412O06Rik	0	0	0	0	0	0
ENSMUSG00000113961	Gm48498	0	0	0	0	0	0
ENSMUSG00000113962	Gm47618	0	0	0	0	0	0
ENSMUSG00000113963	Gm6554	0	1	0	0	0	1
ENSMUSG00000113964	Gm48667	0	0	0	0	0	0
ENSMUSG00000113965	A730091E23Rik	1	0	1	0	1	1
ENSMUSG00000113966	Gm47980	1	0	1	0	0	1
ENSMUSG00000113967	Gm31025	0	0	0	1	0	1
ENSMUSG00000113968	Gm48813	0	0	0	0	0	0
ENSMUSG00000113969	Gm48731	0	0	0	0	0	0
ENSMUSG00000113970	Gm7550	0	0	0	0	0	0
ENSMUSG00000113971	Eif1ad4	0	0	0	0	0	0
ENSMUSG00000113972	Gm48497	0	0	0	0	0	0
ENSMUSG00000113973	A030014E15Rik	0	0	0	0	0	0
ENSMUSG00000113974	4930442G10Rik	0	0	0	0	0	0
ENSMUSG00000113975	Gm36372	0	0	0	0	0	0
ENSMUSG00000113976	Gm18243	0	0	0	0	0	0
ENSMUSG00000113977	Gm34276	0	0	0	0	0	0
ENSMUSG00000113978	Gm48260	0	0	0	0	0	1
ENSMUSG00000113979	Gm47012	0	0	0	0	0	0
ENSMUSG00000113980	Gm47655	0	0	1	0	0	0
ENSMUSG00000113981	Gm47011	0	0	0	0	0	0
ENSMUSG00000113982	Gm34557	0	0	0	0	0	0
ENSMUSG00000113983	Gm47742	0	1	0	0	0	0
ENSMUSG00000113984	Gm48890	5	4	7	5	5	14
ENSMUSG00000113985	9130015A21Rik	0	0	0	0	0	0
ENSMUSG00000113986	Gm31333	1	0	1	0	0	1
ENSMUSG00000113987	4930453C13Rik	0	0	0	0	0	0
ENSMUSG00000113989	Gm47013	0	0	0	0	0	0
ENSMUSG00000113990	Gm47263	0	0	0	0	0	0
ENSMUSG00000113991	Gm48151	0	0	0	0	0	0
ENSMUSG00000113992	Gm9158	0	0	1	0	0	0
ENSMUSG00000113993	Gm47659	0	0	0	0	0	0
ENSMUSG00000113994	Gm47375	0	0	0	0	0	0
ENSMUSG00000113995	Gm47648	0	0	0	0	0	0
ENSMUSG00000113996	Gm48455	0	0	0	0	0	0
ENSMUSG00000113997	1700040E09Rik	0	0	0	0	0	0
ENSMUSG00000113998	Gm40909	0	0	1	0	0	0
ENSMUSG00000113999	Gm47681	1	0	0	0	0	0
ENSMUSG00000114000	Gm48762	0	0	0	0	0	0
ENSMUSG00000114001	Gm48664	0	0	0	0	0	0
ENSMUSG00000114002	Gm48637	0	0	0	0	0	0
ENSMUSG00000114003	Gm9616	21	21	29	14	18	23
ENSMUSG00000114004	Gm48552	0	0	0	0	0	0
ENSMUSG00000114005	Gm24474	0	0	0	0	0	0
ENSMUSG00000114006	Gm47997	0	0	0	0	0	0
ENSMUSG00000114007	Gm48660	0	0	0	0	1	0
ENSMUSG00000114008	Gm48033	0	0	0	0	0	0
ENSMUSG00000114009	Gm47606	0	0	0	0	0	0
ENSMUSG00000114010	Gm47432	0	0	0	0	0	0
ENSMUSG00000114011	Gm47955	0	0	0	0	0	0
ENSMUSG00000114012	Gm18974	0	0	0	0	0	0
ENSMUSG00000114013	Gm48219	0	0	0	0	0	0
ENSMUSG00000114014	Gm48350	0	0	0	0	0	0
ENSMUSG00000114015	Gm47417	0	0	0	0	0	0
ENSMUSG00000114016	Gm47258	1	0	1	2	5	4
ENSMUSG00000114017	Gm40662	0	0	0	0	0	0
ENSMUSG00000114018	Gm36495	0	0	0	0	0	0
ENSMUSG00000114019	Gm47155	0	4	2	0	3	4
ENSMUSG00000114020	Gm48564	0	0	0	0	0	0
ENSMUSG00000114021	Gm47109	0	0	0	0	0	0
ENSMUSG00000114022	Gm17330	0	0	0	0	0	0
ENSMUSG00000114023	Gm6474	11	12	12	1	4	3
ENSMUSG00000114024	Gm46336	1	1	1	0	1	0
ENSMUSG00000114025	Gm49331	6	5	9	5	6	11
ENSMUSG00000114026	Gm48480	0	0	0	0	0	0
ENSMUSG00000114027	Vmn2r-ps103	0	0	0	0	0	0
ENSMUSG00000114028	9630002D21Rik	0	0	0	0	0	1
ENSMUSG00000114029	Gm4806	0	0	0	0	0	0
ENSMUSG00000114030	Gm18921	1	2	4	0	1	3
ENSMUSG00000114031	Gm48136	0	0	0	0	0	0
ENSMUSG00000114032	Gm2139	0	0	0	0	0	0
ENSMUSG00000114033	Gm47705	0	0	0	0	1	0
ENSMUSG00000114034	Gm9267	1	1	1	0	1	0
ENSMUSG00000114035	Gm31126	0	0	0	0	0	0
ENSMUSG00000114036	Gm48228	0	0	0	0	0	0
ENSMUSG00000114037	Gm48817	0	0	0	0	0	0
ENSMUSG00000114038	Gm40999	0	0	0	0	0	0
ENSMUSG00000114039	Gm48305	0	0	0	0	0	0
ENSMUSG00000114040	Gm48319	0	0	0	0	0	0
ENSMUSG00000114041	Gm9269	0	0	0	0	0	0
ENSMUSG00000114042	Gm18473	0	0	0	0	0	0
ENSMUSG00000114043	Gm48625	0	0	0	0	0	0
ENSMUSG00000114044	Gm19134	0	0	0	0	0	0
ENSMUSG00000114045	Gm34220	1	2	1	7	4	1
ENSMUSG00000114046	Snapc1l	0	0	0	0	0	0
ENSMUSG00000114047	Gm7557	0	0	0	0	0	0
ENSMUSG00000114048	4930549C15Rik	0	0	0	0	0	0
ENSMUSG00000114049	Gm48140	0	0	0	0	0	0
ENSMUSG00000114050	Gm47666	0	0	0	0	0	0
ENSMUSG00000114051	Gm48008	0	0	0	0	0	0
ENSMUSG00000114052	Gm48616	0	0	0	0	0	0
ENSMUSG00000114053	Gm35330	0	0	0	0	0	1
ENSMUSG00000114054	Gm47706	0	0	0	0	0	0
ENSMUSG00000114055	Gm32089	0	0	0	0	0	0
ENSMUSG00000114056	Gm5668	0	0	0	0	0	0
ENSMUSG00000114057	Gm31450	0	0	0	0	0	0
ENSMUSG00000114058	Gm46317	0	0	0	0	0	0
ENSMUSG00000114059	Gm48153	0	0	0	0	0	0
ENSMUSG00000114060	Gm18630	0	0	0	0	0	0
ENSMUSG00000114061	Gm48626	0	0	0	0	0	0
ENSMUSG00000114062	Gm48313	0	0	0	0	0	0
ENSMUSG00000114063	Gm47555	0	0	0	0	0	0
ENSMUSG00000114064	Gm9370	0	0	0	0	0	0
ENSMUSG00000114065	Vmn2r-ps96	0	0	0	0	0	0
ENSMUSG00000114066	Gm9202	0	0	0	0	0	0
ENSMUSG00000114067	Gm47065	0	0	0	0	0	0
ENSMUSG00000114068	Gm48783	0	0	0	0	0	0
ENSMUSG00000114069	E130119H09Rik	0	0	0	0	0	0
ENSMUSG00000114070	Gm47727	0	0	0	0	2	0
ENSMUSG00000114071	Gm47390	0	0	0	0	0	0
ENSMUSG00000114072	Gm49230	0	0	0	0	0	0
ENSMUSG00000114073	Gm30302	0	0	0	0	0	0
ENSMUSG00000114074	Gm48150	0	0	0	0	0	0
ENSMUSG00000114075	Eif1ad18	0	1	1	0	0	0
ENSMUSG00000114076	Gm48896	0	0	0	0	0	0
ENSMUSG00000114077	Gm48776	0	0	0	0	0	0
ENSMUSG00000114078	Tspyl-ps	0	0	0	0	0	0
ENSMUSG00000114079	Gm47855	0	0	0	0	0	0
ENSMUSG00000114080	Gm47661	0	0	0	0	0	0
ENSMUSG00000114081	Gm48904	1	2	1	0	2	3
ENSMUSG00000114082	Gm40383	0	0	0	0	0	0
ENSMUSG00000114083	Gm47860	0	0	0	0	0	0
ENSMUSG00000114084	Gm48897	0	0	0	0	0	0
ENSMUSG00000114085	Gm6841	0	0	0	0	0	0
ENSMUSG00000114086	Gm18968	0	0	0	0	0	0
ENSMUSG00000114087	Gm7046	0	0	0	0	0	0
ENSMUSG00000114088	Gm47898	0	0	0	0	0	0
ENSMUSG00000114089	Gm47116	0	0	0	0	0	0
